epoch;epsilon;loss;randomF1;oracleF1;rougeF1;rougeRecall;rougePrecision;actual;pred;nselect;nskip;query
50; 0.050; 0.000016; 0.008673; 0.057186; 0.011804; 0.005981; 0.447761; {min=-0.002, max=0.002}; {min=-0.008, max=0.015}; 4; 15; 3
51; 0.050; 0.000019; 0.008673; 0.095365; 0.082878; 0.046763; 0.364000; {min=-0.019, max=0.010}; {min=-0.023, max=0.011}; 13; 6; 1
51; 0.050; 0.000011; 0.008673; 0.221018; 0.218852; 0.162119; 0.336667; {min=-0.065, max=0.023}; {min=-0.059, max=0.020}; 14; 5; 2
51; 0.050; 0.000010; 0.008673; 0.057186; 0.011804; 0.005981; 0.447761; {min=-0.002, max=0.002}; {min=-0.008, max=0.015}; 4; 15; 3
52; 0.050; 0.000007; 0.008673; 0.095365; 0.091112; 0.052415; 0.348123; {min=-0.017, max=0.010}; {min=-0.023, max=0.009}; 15; 4; 1
52; 0.050; 0.000011; 0.008673; 0.221018; 0.213187; 0.155698; 0.337979; {min=-0.062, max=0.023}; {min=-0.058, max=0.022}; 13; 6; 2
52; 0.050; 0.000009; 0.008673; 0.057186; 0.038749; 0.020136; 0.512690; {min=-0.006, max=0.004}; {min=-0.008, max=0.003}; 12; 7; 3
53; 0.050; 0.000013; 0.008673; 0.095365; 0.092391; 0.052415; 0.389313; {min=-0.017, max=0.010}; {min=-0.023, max=0.011}; 13; 6; 1
53; 0.050; 0.000011; 0.008673; 0.221018; 0.197183; 0.146067; 0.303333; {min=-0.060, max=0.023}; {min=-0.059, max=0.023}; 17; 2; 2
53; 0.050; 0.000007; 0.008673; 0.057186; 0.034662; 0.017943; 0.508475; {min=-0.007, max=0.004}; {min=-0.007, max=0.004}; 11; 8; 3
54; 0.050; 0.000009; 0.008673; 0.095365; 0.091112; 0.052415; 0.348123; {min=-0.017, max=0.010}; {min=-0.023, max=0.009}; 15; 4; 1
54; 0.050; 0.000013; 0.008673; 0.221018; 0.213187; 0.155698; 0.337979; {min=-0.062, max=0.023}; {min=-0.061, max=0.022}; 13; 6; 2
54; 0.050; 0.000015; 0.008673; 0.057186; 0.033532; 0.017344; 0.502890; {min=-0.007, max=0.004}; {min=-0.007, max=0.004}; 10; 9; 3
